>Title;Structural Studies of a Rationally Selected Multi-Drug Resistant HIV-1 Protease Reveal Synergistic Effect of Distal Mutations on Flap Dynamics.
>Date;02/12/2016
>Journal;PLoS One
>Country;United States
>Conflict;The authors have declared that no competing interests exist.
