>Title;Statistical Platform for Individualized Behavioral Analyses Using Biophysical Micro-Movement Spikes.
>Date;23/03/2018
>Journal;Sensors (Basel)
>Country;Switzerland
>Conflict;The authors declare no conflict of interest. The founding sponsors had no role in the design of the study; in the collection, analyses, or interpretation of data; in the writing of the manuscript and in the decision to publish the results.
